word	sentence	translation	difficulty_rank	gloss
ahadi	Ni mwaminifu kwa ahadi zake.	He is sincere in his promises.	429	COP · CL1.faithful · in · CL10.promise · CL10.3SG.POSS
zake	Ni mwaminifu kwa ahadi zake.	He is sincere in his promises.	429	COP · CL1.faithful · in · CL10.promise · CL10.3SG.POSS
mwaminifu	Ni mwaminifu kwa ahadi zake.	He is sincere in his promises.	429	COP · CL1.faithful · in · CL10.promise · CL10.3SG.POSS
mara	Mungu ni mwaminifu kila mara.	God is always faithful.	429	CL1.God · COP · CL1.faithful · every · CL9.time
mungu	Mungu ni mwaminifu kila mara.	God is always faithful.	429	CL1.God · COP · CL1.faithful · every · CL9.time
mwaminifu	Mungu ni mwaminifu kila mara.	God is always faithful.	429	CL1.God · COP · CL1.faithful · every · CL9.time
lako	Jina lako nani?	What's your name?	433	CL5.name · CL5.2SG.POSS · who
jina	Jina lako nani?	What's your name?	433	CL5.name · CL5.2SG.POSS · who
lako	Jina lako ni nani?	What's your name?	433	CL5.name · CL5.2SG.POSS · COP · who
jina	Jina lako ni nani?	What's your name?	433	CL5.name · CL5.2SG.POSS · COP · who
lako	Jambo, jina lako ni nani?	Hello, what's your name?	433	hello · CL5.name · CL5.2SG.POSS · COP · who
jina	Jambo, jina lako ni nani?	Hello, what's your name?	433	hello · CL5.name · CL5.2SG.POSS · COP · who
jambo	Jambo, jina lako ni nani?	Hello, what's your name?	433	hello · CL5.name · CL5.2SG.POSS · COP · who
rafiki	Wewe ni rafiki yangu.	You are my friend.	434	2SG · COP · CL9.friend · CL9.1SG.POSS
yangu	Wewe ni rafiki yangu.	You are my friend.	434	2SG · COP · CL9.friend · CL9.1SG.POSS
yoyote	Je, kuna sababu yoyote?	Is there any reason for that?	437	Q · CL17.there.is · CL9.reason · CL9.any
sababu	Je, kuna sababu yoyote?	Is there any reason for that?	437	Q · CL17.there.is · CL9.reason · CL9.any
yoyote	Je, kuna nafasi yoyote kwamba atakuja?	Is there any chance that he will come?	437	Q · CL17.there.is · CL9.chance · CL9.any · that · CL1.FUT.come
nafasi	Je, kuna nafasi yoyote kwamba atakuja?	Is there any chance that he will come?	437	Q · CL17.there.is · CL9.chance · CL9.any · that · CL1.FUT.come
kwamba	Je, kuna nafasi yoyote kwamba atakuja?	Is there any chance that he will come?	437	Q · CL17.there.is · CL9.chance · CL9.any · that · CL1.FUT.come
kifo	Rafiki na adui mbaya zaidi ni Kifo.	The worst friend and enemy is but Death.	446	CL9.friend · and · CL9.enemy · CL9.bad · more · COP · CL7.death
adui	Rafiki na adui mbaya zaidi ni Kifo.	The worst friend and enemy is but Death.	446	CL9.friend · and · CL9.enemy · CL9.bad · more · COP · CL7.death
mbaya	Rafiki na adui mbaya zaidi ni Kifo.	The worst friend and enemy is but Death.	446	CL9.friend · and · CL9.enemy · CL9.bad · more · COP · CL7.death
zaidi	Rafiki na adui mbaya zaidi ni Kifo.	The worst friend and enemy is but Death.	446	CL9.friend · and · CL9.enemy · CL9.bad · more · COP · CL7.death
rafiki	Rafiki na adui mbaya zaidi ni Kifo.	The worst friend and enemy is but Death.	446	CL9.friend · and · CL9.enemy · CL9.bad · more · COP · CL7.death
kutoka	Mke akasimama kutoka kwa kiti chake. Kisha akatazama mlango.	The wife stood up from her chair. She then looked at the door.	447	CL1.wife · CL1.CONSEC.stand · from · at · CL7.chair · CL7.3SG.POSS · then · CL1.CONSEC.look · CL3.door
simama	Mke akasimama kutoka kwa kiti chake. Kisha akatazama mlango.	The wife stood up from her chair. She then looked at the door.	447	CL1.wife · CL1.CONSEC.stand · from · at · CL7.chair · CL7.3SG.POSS · then · CL1.CONSEC.look · CL3.door
kiti	Mke akasimama kutoka kwa kiti chake. Kisha akatazama mlango.	The wife stood up from her chair. She then looked at the door.	447	CL1.wife · CL1.CONSEC.stand · from · at · CL7.chair · CL7.3SG.POSS · then · CL1.CONSEC.look · CL3.door
mke	Mke akasimama kutoka kwa kiti chake. Kisha akatazama mlango.	The wife stood up from her chair. She then looked at the door.	447	CL1.wife · CL1.CONSEC.stand · from · at · CL7.chair · CL7.3SG.POSS · then · CL1.CONSEC.look · CL3.door
chake	Mke akasimama kutoka kwa kiti chake. Kisha akatazama mlango.	The wife stood up from her chair. She then looked at the door.	447	CL1.wife · CL1.CONSEC.stand · from · at · CL7.chair · CL7.3SG.POSS · then · CL1.CONSEC.look · CL3.door
tazama	Mke akasimama kutoka kwa kiti chake. Kisha akatazama mlango.	The wife stood up from her chair. She then looked at the door.	447	CL1.wife · CL1.CONSEC.stand · from · at · CL7.chair · CL7.3SG.POSS · then · CL1.CONSEC.look · CL3.door
mlango	Mke akasimama kutoka kwa kiti chake. Kisha akatazama mlango.	The wife stood up from her chair. She then looked at the door.	447	CL1.wife · CL1.CONSEC.stand · from · at · CL7.chair · CL7.3SG.POSS · then · CL1.CONSEC.look · CL3.door
kisha	Mke akasimama kutoka kwa kiti chake. Kisha akatazama mlango.	The wife stood up from her chair. She then looked at the door.	447	CL1.wife · CL1.CONSEC.stand · from · at · CL7.chair · CL7.3SG.POSS · then · CL1.CONSEC.look · CL3.door
hiyo	Hiyo ni siri?	Is that a secret?	455	CL9.that · COP · CL9.secret
siri	Hiyo ni siri?	Is that a secret?	455	CL9.that · COP · CL9.secret
sawa	Sawa.	It doesn't matter.	471	okay
sawa	Sawa, sawa.	Alright, OK.	471	okay · okay
sasa	Hapo, hapo. Ni afadhali kwa sasa.	There, there. It's all better now.	487	CL16.there · CL16.there · COP · better · for · now
afadhali	Hapo, hapo. Ni afadhali kwa sasa.	There, there. It's all better now.	487	CL16.there · CL16.there · COP · better · for · now
hapo	Hapo, hapo. Ni afadhali kwa sasa.	There, there. It's all better now.	487	CL16.there · CL16.there · COP · better · for · now
vizuri	Si vizuri kusema uongo.	It's wrong to tell lies.	488	NEG.COP · CL8.well · INF.say · CL11.lie
uongo	Si vizuri kusema uongo.	It's wrong to tell lies.	488	NEG.COP · CL8.well · INF.say · CL11.lie
kusema	Si vizuri kusema uongo.	It's wrong to tell lies.	488	NEG.COP · CL8.well · INF.say · CL11.lie
vizuri	Nimefanya vizuri hapa.	I've done well here.	488	1SG.PERF.do · CL8.well · CL16.here
hapa	Nimefanya vizuri hapa.	I've done well here.	488	1SG.PERF.do · CL8.well · CL16.here
anaweza	Yeye anaweza kuliko Mimi.	He's a lot better at it than I am.	497	3SG · CL1.PRES.be.able · than · 1SG
kuliko	Yeye anaweza kuliko Mimi.	He's a lot better at it than I am.	497	3SG · CL1.PRES.be.able · than · 1SG
moja	Nenda moja kwa moja.	Go straight ahead.	498	go.IMP · one · by · one
nenda	Nenda moja kwa moja.	Go straight ahead.	498	go.IMP · one · by · one
wapi	Je, ulidhani nilikuwa wapi?	Where did you think I was?	500	Q · 2SG.PST.think · 1SG.PST.be · where
dhani	Je, ulidhani nilikuwa wapi?	Where did you think I was?	500	Q · 2SG.PST.think · 1SG.PST.be · where
andika	Wanaandika.	They're writing.	502	CL2.PRES.write
andika	Mnaandika.	You're writing.	502	2PL.PRES.write
andika	Unaandika.	You're writing.	502	2SG.PRES.write
ogopa	Umeogopa nini?	What are you scared of?	506	2SG.PERF.fear · what
ndio	Ninaogopa hiyo ndio ukweli.	I fear that is the truth.	506	1SG.PRES.fear · CL9.that · CL11.COP.EMPH · CL11.truth
ukweli	Ninaogopa hiyo ndio ukweli.	I fear that is the truth.	506	1SG.PRES.fear · CL9.that · CL11.COP.EMPH · CL11.truth
ogopa	Ninaogopa hiyo ndio ukweli.	I fear that is the truth.	506	1SG.PRES.fear · CL9.that · CL11.COP.EMPH · CL11.truth
hadi	Nitafanya kazi hadi 8:30 mchana.	I'm going to be busy until 2:30.	514	1SG.FUT.do · CL9.work · until · 8:30 · CL3.daytime
mchana	Nitafanya kazi hadi 8:30 mchana.	I'm going to be busy until 2:30.	514	1SG.FUT.do · CL9.work · until · 8:30 · CL3.daytime
huyo	Huyo ni rafiki yako mpya?	Is that your new friend?	524	CL1.that · COP · CL9.friend · CL9.2SG.POSS · CL9.new
yako	Huyo ni rafiki yako mpya?	Is that your new friend?	524	CL1.that · COP · CL9.friend · CL9.2SG.POSS · CL9.new
mpya	Huyo ni rafiki yako mpya?	Is that your new friend?	524	CL1.that · COP · CL9.friend · CL9.2SG.POSS · CL9.new
rafiki	Huyo ni rafiki yako mpya?	Is that your new friend?	524	CL1.that · COP · CL9.friend · CL9.2SG.POSS · CL9.new
kesho	Utafanya hivyo kesho, sivyo?	You'll do that tomorrow, won't you?	534	2SG.FUT.do · CL8.that · tomorrow · NEG.COP.CL8
sivyo	Utafanya hivyo kesho, sivyo?	You'll do that tomorrow, won't you?	534	2SG.FUT.do · CL8.that · tomorrow · NEG.COP.CL8
ndiye	Mungu ndiye mfalme wa wafalme.	Gold is the king of kings.	536	CL1.God · CL1.COP.EMPH · CL1.king · CL1.of · CL2.king
wafalme	Mungu ndiye mfalme wa wafalme.	Gold is the king of kings.	536	CL1.God · CL1.COP.EMPH · CL1.king · CL1.of · CL2.king
wa	Mungu ndiye mfalme wa wafalme.	Gold is the king of kings.	536	CL1.God · CL1.COP.EMPH · CL1.king · CL1.of · CL2.king
mfalme	Mungu ndiye mfalme wa wafalme.	Gold is the king of kings.	536	CL1.God · CL1.COP.EMPH · CL1.king · CL1.of · CL2.king
mungu	Mungu ndiye mfalme wa wafalme.	Gold is the king of kings.	536	CL1.God · CL1.COP.EMPH · CL1.king · CL1.of · CL2.king
kumi	Wanafunzi kumi na moja walipokea tuzo hiyo.	Eleven students received the award.	551	CL2.student · ten · and · one · CL2.PST.receive · CL9.award · CL9.that
pokea	Wanafunzi kumi na moja walipokea tuzo hiyo.	Eleven students received the award.	551	CL2.student · ten · and · one · CL2.PST.receive · CL9.award · CL9.that
tuzo	Wanafunzi kumi na moja walipokea tuzo hiyo.	Eleven students received the award.	551	CL2.student · ten · and · one · CL2.PST.receive · CL9.award · CL9.that
wanafunzi	Wanafunzi kumi na moja walipokea tuzo hiyo.	Eleven students received the award.	551	CL2.student · ten · and · one · CL2.PST.receive · CL9.award · CL9.that
wana	Mama na baba wana wasiwasi.	Mummy and Daddy are very nervous.	552	CL1.mother · and · CL1.father · CL2.have · CL11.worry
mama	Mama na baba wana wasiwasi.	Mummy and Daddy are very nervous.	552	CL1.mother · and · CL1.father · CL2.have · CL11.worry
wasiwasi	Mama na baba wana wasiwasi.	Mummy and Daddy are very nervous.	552	CL1.mother · and · CL1.father · CL2.have · CL11.worry
baba	Mama na baba wana wasiwasi.	Mummy and Daddy are very nervous.	552	CL1.mother · and · CL1.father · CL2.have · CL11.worry
mara	Nimefanya hivyo mara kadhaa.	I've done that quite a bit.	557	1SG.PERF.do · CL8.that · CL9.time · several
kadhaa	Nimefanya hivyo mara kadhaa.	I've done that quite a bit.	557	1SG.PERF.do · CL8.that · CL9.time · several
amua	Tuliamua kuja kwa njia yoyote.	We made up our mind to come in any case.	558	1PL.PST.decide · INF.come · by · CL9.way · CL9.any
yoyote	Tuliamua kuja kwa njia yoyote.	We made up our mind to come in any case.	558	1PL.PST.decide · INF.come · by · CL9.way · CL9.any
njia	Tuliamua kuja kwa njia yoyote.	We made up our mind to come in any case.	558	1PL.PST.decide · INF.come · by · CL9.way · CL9.any
juu	Fanya kitu juu ya kelele hiyo.	Do something about that noise.	565	do.IMP · CL7.thing · above · CL9.of · CL9.noise · CL9.that
kelele	Fanya kitu juu ya kelele hiyo.	Do something about that noise.	565	do.IMP · CL7.thing · above · CL9.of · CL9.noise · CL9.that
ongea	Aliongea nami kila siku.	He talked to me every day.	569	CL1.PST.talk · with.1SG · every · CL9.day
siku	Aliongea nami kila siku.	He talked to me every day.	569	CL1.PST.talk · with.1SG · every · CL9.day
nami	Aliongea nami kila siku.	He talked to me every day.	569	CL1.PST.talk · with.1SG · every · CL9.day
uhai	Maji ni uhai.	Water is life.	590	CL6.water · COP · CL11.life
maji	Maji ni uhai.	Water is life.	590	CL6.water · COP · CL11.life
furahi	Ninafurahi.	I'm happy.	592	1SG.PRES.be.happy
hilo	Alisema alifurahi kufanya hilo.	He said he had fun doing that.	592	CL1.PST.say · CL1.PST.be.happy · INF.do · CL5.that
furahi	Alisema alifurahi kufanya hilo.	He said he had fun doing that.	592	CL1.PST.say · CL1.PST.be.happy · INF.do · CL5.that
hii	Je,hii ni ya thamani?	Is this valuable?	601	Q.CL9.this · COP · CL9.of · CL9.value
thamani	Je,hii ni ya thamani?	Is this valuable?	601	Q.CL9.this · COP · CL9.of · CL9.value
halali	Ni halali.	It isn't fake.	604	COP · lawful
mbona	Mbona mlikuwa mnachukua watu?	Why were you picking up guys?	607	why · 2PL.PST.be · 2PL.PRES.take · CL2.person
chukua	Mbona mlikuwa mnachukua watu?	Why were you picking up guys?	607	why · 2PL.PST.be · 2PL.PRES.take · CL2.person
mlikuwa	Mbona mlikuwa mnachukua watu?	Why were you picking up guys?	607	why · 2PL.PST.be · 2PL.PRES.take · CL2.person
watu	Mbona mlikuwa mnachukua watu?	Why were you picking up guys?	607	why · 2PL.PST.be · 2PL.PRES.take · CL2.person
ule	Ule ni mti.	That's a tree.	611	CL3.that · COP · CL3.tree
mti	Ule ni mti.	That's a tree.	611	CL3.that · COP · CL3.tree
lia	Mama alilia.	Mama cried.	625	CL1.mother · CL1.PST.cry
nzuri	Siku nzuri.	Have a nice day.	628	CL9.day · CL9.good
nzuri	Ni nyumba nzuri.	It's a pretty house.	628	COP · CL9.house · CL9.good
nyumba	Ni nyumba nzuri.	It's a pretty house.	628	COP · CL9.house · CL9.good
nzuri	Niliona nyumba nzuri.	I saw a beautiful house.	628	1SG.PST.see · CL9.house · CL9.good
ona	Niliona nyumba nzuri.	I saw a beautiful house.	628	1SG.PST.see · CL9.house · CL9.good
nyumba	Niliona nyumba nzuri.	I saw a beautiful house.	628	1SG.PST.see · CL9.house · CL9.good
haya	Matunda haya ni bora kuliko lile!	This fruit is better than that one!	633	CL6.fruit · CL6.these · COP · excellent · than · CL5.that
lile	Matunda haya ni bora kuliko lile!	This fruit is better than that one!	633	CL6.fruit · CL6.these · COP · excellent · than · CL5.that
matunda	Matunda haya ni bora kuliko lile!	This fruit is better than that one!	633	CL6.fruit · CL6.these · COP · excellent · than · CL5.that
bora	Matunda haya ni bora kuliko lile!	This fruit is better than that one!	633	CL6.fruit · CL6.these · COP · excellent · than · CL5.that
kuliko	Matunda haya ni bora kuliko lile!	This fruit is better than that one!	633	CL6.fruit · CL6.these · COP · excellent · than · CL5.that
nyuma	Ulisikia kelele nyuma yako.	You heard a noise behind you.	644	2SG.PST.hear · CL9.noise · behind · CL9.2SG.POSS
sikia	Ulisikia kelele nyuma yako.	You heard a noise behind you.	644	2SG.PST.hear · CL9.noise · behind · CL9.2SG.POSS
yako	Ulisikia kelele nyuma yako.	You heard a noise behind you.	644	2SG.PST.hear · CL9.noise · behind · CL9.2SG.POSS
kelele	Ulisikia kelele nyuma yako.	You heard a noise behind you.	644	2SG.PST.hear · CL9.noise · behind · CL9.2SG.POSS
mwanafunzi	Wewe ni mwanafunzi.	You are a student.	645	2SG · COP · CL1.student
fika	Tutafika lini?	When will we arrive?	648	1PL.FUT.arrive · when
lini	Tutafika lini?	When will we arrive?	648	1PL.FUT.arrive · when
safiri	Wamesafiri.	They went on a voyage.	665	CL2.PERF.travel
sisi	Sisi sote tunauwezo wa kufanya bora.	We've all got to do better.	671	1PL · 1PL.all · 1PL.have.CL11.ability · CL11.of · INF.do · excellent
wa	Sisi sote tunauwezo wa kufanya bora.	We've all got to do better.	671	1PL · 1PL.all · 1PL.have.CL11.ability · CL11.of · INF.do · excellent
sote	Sisi sote tunauwezo wa kufanya bora.	We've all got to do better.	671	1PL · 1PL.all · 1PL.have.CL11.ability · CL11.of · INF.do · excellent
bora	Sisi sote tunauwezo wa kufanya bora.	We've all got to do better.	671	1PL · 1PL.all · 1PL.have.CL11.ability · CL11.of · INF.do · excellent
uwezo	Sisi sote tunauwezo wa kufanya bora.	We've all got to do better.	671	1PL · 1PL.all · 1PL.have.CL11.ability · CL11.of · INF.do · excellent
katika	Rafiki mwaminifu ni roho katika miili miwili.	A faithful friend is a soul in two bodies.	673	CL9.friend · CL1.faithful · COP · CL9.soul · in · CL4.body · CL4.two
miili	Rafiki mwaminifu ni roho katika miili miwili.	A faithful friend is a soul in two bodies.	673	CL9.friend · CL1.faithful · COP · CL9.soul · in · CL4.body · CL4.two
roho	Rafiki mwaminifu ni roho katika miili miwili.	A faithful friend is a soul in two bodies.	673	CL9.friend · CL1.faithful · COP · CL9.soul · in · CL4.body · CL4.two
miwili	Rafiki mwaminifu ni roho katika miili miwili.	A faithful friend is a soul in two bodies.	673	CL9.friend · CL1.faithful · COP · CL9.soul · in · CL4.body · CL4.two
mwaminifu	Rafiki mwaminifu ni roho katika miili miwili.	A faithful friend is a soul in two bodies.	673	CL9.friend · CL1.faithful · COP · CL9.soul · in · CL4.body · CL4.two
kumbuka	Unakumbuka?	Do you remember?	675	2SG.PRES.remember
kumbuka	Je, unakumbuka jina lake?	Do you remember her name?	675	Q · 2SG.PRES.remember · CL5.name · CL5.3SG.POSS
lake	Je, unakumbuka jina lake?	Do you remember her name?	675	Q · 2SG.PRES.remember · CL5.name · CL5.3SG.POSS
mengi	Kuna mashaka mengi kuhusu mtoto.	There are many doubts to a child.	680	CL17.there.are · CL6.doubt · CL6.many · about · CL1.child
mashaka	Kuna mashaka mengi kuhusu mtoto.	There are many doubts to a child.	680	CL17.there.are · CL6.doubt · CL6.many · about · CL1.child
kuhusu	Kuna mashaka mengi kuhusu mtoto.	There are many doubts to a child.	680	CL17.there.are · CL6.doubt · CL6.many · about · CL1.child
mashaka	Nilikuwa na mashaka.	I was suspicious.	680	1SG.PST.be · with · CL6.doubt
tena	Mimi si mtoto mdogo tena.	I'm not a little boy anymore.	688	1SG · NEG.COP · CL1.child · CL1.small · again
mdogo	Mimi si mtoto mdogo tena.	I'm not a little boy anymore.	688	1SG · NEG.COP · CL1.child · CL1.small · again
sikiliza	Sikiliza.	Listen.	695	listen.IMP
onekana	Anaonekana kuwa mgonjwa.	She looks like she's sick.	696	CL1.PRES.appear · INF.be · CL1.sick
mgonjwa	Anaonekana kuwa mgonjwa.	She looks like she's sick.	696	CL1.PRES.appear · INF.be · CL1.sick
mwili	Ninapenda mwili wako.	I like your body.	703	1SG.PRES.like · CL3.body · CL3.2SG.POSS
wako	Ninapenda mwili wako.	I like your body.	703	1SG.PRES.like · CL3.body · CL3.2SG.POSS
penda	Ninapenda mwili wako.	I like your body.	703	1SG.PRES.like · CL3.body · CL3.2SG.POSS
kamwe	Sina habari kamwe.	I have absolutely no clue.	706	1SG.NEG.have · CL9.news · ever
sina	Sina habari kamwe.	I have absolutely no clue.	706	1SG.NEG.have · CL9.news · ever
bora	Sina kitu bora kufanya.	I don't have anything better to do.	706	1SG.NEG.have · CL7.thing · better · INF.do
sina	Sina kitu bora kufanya.	I don't have anything better to do.	706	1SG.NEG.have · CL7.thing · better · INF.do
hata	Sina nia hata kidogo.	I'm not interested at all.	706	1SG.NEG.have · CL9.intention · even · CL7.little
nia	Sina nia hata kidogo.	I'm not interested at all.	706	1SG.NEG.have · CL9.intention · even · CL7.little
kidogo	Sina nia hata kidogo.	I'm not interested at all.	706	1SG.NEG.have · CL9.intention · even · CL7.little
sina	Sina nia hata kidogo.	I'm not interested at all.	706	1SG.NEG.have · CL9.intention · even · CL7.little
